Tipo contaminante,Comuna,Ciudad,Tipo de emision,Año,Tipo vehículo,emicom_cantprom_anual
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00361"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00558"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,63506"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00923"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,0133"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,63506"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,01705"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,01495"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,03077"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00677"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,01046"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,0283"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,01729"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,02492"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,03077"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,10768"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,09441"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"3,52888"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,04277"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,06608"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"3,52888"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,10916"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,15735"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"3,52888"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00072"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00063"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,01713"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00028"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00044"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,01713"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00073"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00105"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,01713"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,03714"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,03256"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,0076"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,01475"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,02279"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,0076"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,03765"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,05428"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,0076"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00231"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00202"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,17891"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00091"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00141"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,17891"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00234"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00337"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,17891"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,0013"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00114"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,03523"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00051"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00079"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00057"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00131"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,0019"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,03523"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00086"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00076"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00438"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00034"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00053"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00438"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00087"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00126"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00438"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00014"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00012"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00025"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00005"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00008"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00025"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00014"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00021"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00025"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00043"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00038"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00007"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00017"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00026"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00007"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00043"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00063"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00007"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00043"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00038"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,01669"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00017"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00026"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,01531"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00043"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00063"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,01721"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00014"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00012"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00005"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00008"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Comercial,"0,00014"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00021"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,04726"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,04143"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,42737"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,01877"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,029"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,42737"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,04791"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,06905"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,42737"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,04726"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,04143"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,20841"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,01877"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,029"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,20841"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,04791"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,06905"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,20841"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,0189"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,01657"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,07488"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,00751"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0116"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,07488"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,01916"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,02762"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,07488"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,08507"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,07458"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01684"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,03379"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0522"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01684"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,08623"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,1243"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01684"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,05671"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,04972"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01123"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,02253"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0348"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01123"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,05749"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,08287"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01358"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,00945"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00828"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,2595"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,00375"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0058"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,23874"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,00958"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,01381"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,2595"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,07089"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,06215"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,03127"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,02816"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0435"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,03127"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,07186"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,10358"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,03127"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,03781"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,03314"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00662"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,01502"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0232"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00662"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,03832"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,05524"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00662"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,05671"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,04972"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00994"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,02253"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0348"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00994"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,05749"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,08287"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00994"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,02835"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,02486"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00551"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,01126"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0174"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00551"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,02874"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,04143"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00551"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,00945"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00828"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,02386"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,00375"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0058"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,02189"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,00958"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,01381"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,0246"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,00472"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00414"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,00187"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0029"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,00479"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0069"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,11564"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,10138"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"3,53488"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,04593"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,07096"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"3,53488"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,11722"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,16897"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"3,53488"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,05215"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,04572"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,99147"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,02071"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,032"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,99147"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,05286"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0762"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,99147"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,02736"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,02399"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,33901"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,01087"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,01679"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,33901"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,02774"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,03998"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,33901"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,03379"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,02962"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00668"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,01342"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,02073"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00668"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,03425"
Material particulado,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,04937"
Material particulado,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00668"
MP10,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,00496"
MP10,Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00435"
MP10,Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00098"
"MP2,5",Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,00197"
"MP2,5",Alto Hospicio,Iquique,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00304"
"MP2,5",Alto Hospicio,Iquique,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00098"
Material particulado,Alto Hospicio,Iquique,Desgaste de frenos,2020,Vehiculo Liviano,"0,00503"
