Tipo contaminante,Comuna,Ciudad,Tipo de emision,Año,Tipo vehículo,emicom_cantprom_anual
Metano (CH4),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00045"
Compuestos Orgánicos Volátiles,Coronel,Gran Concepción,Evaporativas durante el Recorrido,2020,Vehiculo Liviano,"0,00202"
Compuestos Orgánicos Volátiles,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00279"
Oxido Nitroso,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01199"
Nitrógeno amoniacal (o NH3),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01584"
NOx,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01248"
MP10,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,00165"
MP10,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00144"
MP10,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00028"
"MP2,5",Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,00065"
"MP2,5",Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00101"
"MP2,5",Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00028"
Material particulado,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,00167"
Material particulado,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00241"
Material particulado,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00028"
Dióxido de azufre (SO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00055"
Monóxido de carbono,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,18343"
Dióxido de carbono (CO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"148,87657"
Metano (CH4),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00197"
Compuestos Orgánicos Volátiles,Coronel,Gran Concepción,Evaporativas durante el Recorrido,2020,Vehiculo Liviano,"0,00624"
Compuestos Orgánicos Volátiles,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,0046"
Oxido Nitroso,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00143"
Nitrógeno amoniacal (o NH3),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00272"
NOx,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00001"
MP10,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,00508"
MP10,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00445"
MP10,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00105"
"MP2,5",Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,00201"
"MP2,5",Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00312"
"MP2,5",Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00105"
Material particulado,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,00515"
Material particulado,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00742"
Material particulado,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00105"
Dióxido de azufre (SO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,0014"
Monóxido de carbono,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01031"
Dióxido de carbono (CO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"9,45248"
Metano (CH4),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00012"
Compuestos Orgánicos Volátiles,Coronel,Gran Concepción,Evaporativas durante el Recorrido,2020,Vehiculo Liviano,"0,00039"
Compuestos Orgánicos Volátiles,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00029"
Oxido Nitroso,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00009"
Nitrógeno amoniacal (o NH3),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00017"
NOx,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00149"
MP10,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,00032"
MP10,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00028"
MP10,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00007"
"MP2,5",Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,00012"
"MP2,5",Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00019"
"MP2,5",Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00007"
Material particulado,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,00032"
Material particulado,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00047"
Material particulado,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00007"
Dióxido de azufre (SO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00008"
Monóxido de carbono,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,11551"
Dióxido de carbono (CO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"6,53477"
Metano (CH4),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00443"
Compuestos Orgánicos Volátiles,Coronel,Gran Concepción,Evaporativas durante el Recorrido,2020,Vehiculo Liviano,"0,00303"
Compuestos Orgánicos Volátiles,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,09797"
Oxido Nitroso,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00016"
Nitrógeno amoniacal (o NH3),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00006"
NOx,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,06017"
MP10,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,00024"
MP10,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00021"
MP10,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00062"
"MP2,5",Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,00009"
"MP2,5",Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00015"
"MP2,5",Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00057"
Material particulado,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,00025"
Material particulado,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00036"
Material particulado,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00064"
Dióxido de azufre (SO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00009"
Monóxido de carbono,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00152"
Dióxido de carbono (CO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"95,69796"
Compuestos Orgánicos Volátiles,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00038"
NOx,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00867"
MP10,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,00925"
MP10,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00811"
"MP2,5",Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,00367"
"MP2,5",Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00567"
Material particulado,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,00937"
Material particulado,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,01351"
Monóxido de carbono,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"6,7902"
Dióxido de carbono (CO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1094,5146"
Metano (CH4),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,07146"
Compuestos Orgánicos Volátiles,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,10508"
Oxido Nitroso,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,17541"
Nitrógeno amoniacal (o NH3),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00649"
NOx,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"4,6513"
MP10,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,04742"
MP10,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,04157"
MP10,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,47976"
"MP2,5",Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,01884"
"MP2,5",Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0291"
"MP2,5",Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,47976"
Material particulado,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,04807"
Material particulado,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,06929"
Material particulado,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,47976"
Dióxido de azufre (SO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01086"
Monóxido de carbono,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"6,93847"
Dióxido de carbono (CO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1116,05876"
Metano (CH4),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01987"
Compuestos Orgánicos Volátiles,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,76668"
Oxido Nitroso,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,17889"
Nitrógeno amoniacal (o NH3),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00662"
NOx,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"5,23148"
MP10,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,04836"
MP10,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0424"
MP10,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,94081"
"MP2,5",Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,01921"
"MP2,5",Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,02968"
"MP2,5",Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,94081"
Material particulado,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,04902"
Material particulado,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,07067"
Material particulado,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,94081"
Dióxido de azufre (SO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01107"
Monóxido de carbono,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"8,23434"
Dióxido de carbono (CO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1388,63845"
Metano (CH4),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00906"
Compuestos Orgánicos Volátiles,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,77204"
Oxido Nitroso,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,22251"
Nitrógeno amoniacal (o NH3),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,09065"
NOx,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"4,89958"
MP10,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,06016"
MP10,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,05274"
MP10,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,77829"
"MP2,5",Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,02389"
"MP2,5",Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,03692"
"MP2,5",Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,77829"
Material particulado,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,06098"
Material particulado,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0879"
Material particulado,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,77829"
Dióxido de azufre (SO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01377"
Monóxido de carbono,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,51159"
Dióxido de carbono (CO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"2339,02745"
Metano (CH4),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01526"
Compuestos Orgánicos Volátiles,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,11223"
Oxido Nitroso,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,37456"
Nitrógeno amoniacal (o NH3),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01387"
NOx,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"5,93837"
MP10,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,10127"
MP10,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,08878"
MP10,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,02092"
"MP2,5",Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,04023"
"MP2,5",Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,06215"
"MP2,5",Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,02092"
Material particulado,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,10265"
Material particulado,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,14797"
Material particulado,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,02092"
Dióxido de azufre (SO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,02319"
Monóxido de carbono,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,09133"
Dióxido de carbono (CO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"272,125"
Metano (CH4),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00178"
Compuestos Orgánicos Volátiles,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,013"
Oxido Nitroso,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01457"
Nitrógeno amoniacal (o NH3),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00307"
NOx,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,30704"
MP10,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,01181"
MP10,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,01036"
MP10,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00243"
"MP2,5",Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,00469"
"MP2,5",Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00725"
"MP2,5",Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00243"
Material particulado,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,01198"
Material particulado,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,01726"
Material particulado,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00316"
Dióxido de azufre (SO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,0026"
Monóxido de carbono,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,37536"
Dióxido de carbono (CO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"61,03963"
Metano (CH4),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00884"
Compuestos Orgánicos Volátiles,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,06032"
Oxido Nitroso,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00536"
Nitrógeno amoniacal (o NH3),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00031"
NOx,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,17598"
MP10,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,0023"
MP10,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00202"
MP10,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,0692"
"MP2,5",Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,00091"
"MP2,5",Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00141"
"MP2,5",Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,06366"
Material particulado,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,00233"
Material particulado,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00336"
Material particulado,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,0692"
Dióxido de azufre (SO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,0008"
Dióxido de carbono (CO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,21425"
MP10,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,00016"
MP10,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00014"
"MP2,5",Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,00006"
"MP2,5",Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00009"
Material particulado,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,00016"
Material particulado,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00023"
Monóxido de carbono,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"315,61393"
Dióxido de carbono (CO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"7271,17788"
Metano (CH4),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,93733"
Compuestos Orgánicos Volátiles,Coronel,Gran Concepción,Evaporativas durante el Recorrido,2020,Vehiculo Liviano,"0,32336"
Compuestos Orgánicos Volátiles,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"35,48084"
Oxido Nitroso,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,91071"
Nitrógeno amoniacal (o NH3),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"2,52358"
NOx,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"35,69425"
MP10,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,26317"
MP10,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,23072"
MP10,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"2,86265"
"MP2,5",Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,10454"
"MP2,5",Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,1615"
"MP2,5",Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"2,86265"
Material particulado,Coronel,Gran Concepción,Desgaste de frenos,2020,Vehiculo Liviano,"0,26677"
Material particulado,Coronel,Gran Concepción,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,38454"
Material particulado,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"2,86265"
Dióxido de azufre (SO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,0887"
Monóxido de carbono,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"40,67929"
Dióxido de carbono (CO2),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"5486,73658"
Metano (CH4),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,07841"
Compuestos Orgánicos Volátiles,Coronel,Gran Concepción,Evaporativas durante el Recorrido,2020,Vehiculo Liviano,"0,23444"
Compuestos Orgánicos Volátiles,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"3,01536"
Oxido Nitroso,Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,3853"
Nitrógeno amoniacal (o NH3),Coronel,Gran Concepción,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,82965"
